asin,product_title,product_price,product_original_price,product_star_rating,product_num_ratings,is_amazon_choice,is_best_seller,sales_volume,discount,brand,product_url,date,week,unit_price,sub_category_name,rank,product_photo
B06X16S1HZ,"Affresh Coffee Maker Cleaner, Works with Multi-cup and Single-serve Brewers, 3 Tablets",8.78,8.78,4.5,16157,FALSE,FALSE,5K+ bought in past month,,Affresh,https://www.amazon.com/dp/B06X16S1HZ,2025-09-25,39,$2.93,Coffee & Espresso Machine Cleaning Products,11,https://m.media-amazon.com/images/I/71Ff+DZyiGL._AC_SL1500_.jpg
B07TSQWS3F,"Keurig Brewer Cleanse Kit For Maintenance Includes Descaling Solution & Rinse Pods, Compatible with Keurig Classic/1.0 & 2.0 K-Cup Pod Coffee Makers, 4 Count",14.99,16.99,4.4,9412,FALSE,FALSE,4K+ bought in past month,11.77,Keurig,https://www.amazon.com/dp/B07TSQWS3F,2025-09-25,39,$1.07,Coffee & Espresso Machine Cleaning Products,18,https://m.media-amazon.com/images/I/71shQYA8QuL._AC_SL1500_.jpg
B07JMK6G59,Keurig Compatible Descaling Solution and Keurig Cleaner Pods. Removes Limescale & Cleans Pod Area. Better Tasting & Hotter Coffee. 4 Uses of Descaler & Cleaner.,14.99,14.99,4.2,9037,TRUE,FALSE,1K+ bought in past month,,Caffenu,https://www.amazon.com/dp/B07JMK6G59,2025-09-25,39,$2.22,Coffee & Espresso Machine Cleaning Products,37,https://m.media-amazon.com/images/I/81btgJIEKKL._AC_SL1500_.jpg
B06XH8BLS8,"Keurig Pods Reduces Flavor Carry Over, Compatible Classic/1.0 & 2.0 K-Cup Coffee Makers",6.98,8.79,4.7,4111,TRUE,FALSE,2K+ bought in past month,20.59,Keurig,https://www.amazon.com/dp/B06XH8BLS8,2025-09-25,39,$0.70,Coffee & Espresso Machine Cleaning Products,24,https://m.media-amazon.com/images/I/81r+JsQZUgL._AC_SL1500_.jpg
B09LVYZZKS,"Quick & Clean 4-Pack of Cleaning Cups with Descaler Bundle (2 Total Uses) - 2.0 Compatible, Descaling Solution for Keurig, Nespresso, Ninja, Delonghi, All Coffee and Espresso Machines",14.99,14.99,4.4,1794,FALSE,FALSE,1K+ bought in past month,,Quick &amp; Clean,https://www.amazon.com/dp/B09LVYZZKS,2025-09-25,39,$1.87,Coffee & Espresso Machine Cleaning Products,50,https://m.media-amazon.com/images/I/81wFzpIZdQL._AC_SL1500_.jpg
B08M4GYGSQ,"Keurig Compatible Cleaning Pods. 8 Rinse Pods Cleaner Kit. Eco Friendly, Removes Stale Coffee Residue & Stains. Keurig 1.0 & 2.0 Coffee Makers.",9.99,9.99,4.4,7618,TRUE,FALSE,1K+ bought in past month,,Caffenu,https://www.amazon.com/dp/B08M4GYGSQ,2025-09-25,39,$8.92,Coffee & Espresso Machine Cleaning Products,56,https://m.media-amazon.com/images/I/71ygVgKY+HL._AC_SL1500_.jpg
B07FZXDKXF,"Essential Values Compatible with Keurig Descaling Solution Rinse Pods 10-Pack - Descaler for Coffee Machines, Pot Kit - Coffee Maker Cleaner Filter Pods",9.99,9.99,4.3,1894,TRUE,FALSE,500+ bought in past month,,Essential Values,https://www.amazon.com/dp/B07FZXDKXF,2025-09-25,39,$1.00,Coffee & Espresso Machine Cleaning Products,61,https://m.media-amazon.com/images/I/71DS8u+sujL._AC_SL1500_.jpg
B07V3946XL,"Keurig 3-Month Brewer Maintenance Kit Includes Descaling Solution, Water Filter Cartridges & Rinse Pods, Compatible Classic/1.0 & 2.0 K-Cup Coffee Makers, 7 Count",14.98,21.99,4.5,35316,TRUE,FALSE,10K+ bought in past month,31.88,Keurig,https://www.amazon.com/dp/B07V3946XL,2025-09-29,40,N/A,Coffee & Espresso Machine Cleaning Products,3,https://m.media-amazon.com/images/I/71soCLQA9rL._AC_SL1500_.jpg
B074CK3QSH,"Quick & Clean [6-Pack] Keurig Cleaning Pods - K Cup Cleaner Pod For Keurig - 2.0 Coffee Machine Compatible, Removes Stains, Non-Toxic and Eco-Friendly",9.99,9.99,4.5,60658,FALSE,FALSE,10K+ bought in past month,,Quick &amp; Clean,https://www.amazon.com/dp/B074CK3QSH,2025-09-29,40,$1.67,Coffee & Espresso Machine Cleaning Products,4,https://m.media-amazon.com/images/I/81unHNQy5aL._AC_SL1500_.jpg
B004JV8ZUS,"Keurig Water Filter Refill Cartridges, Replacement Water Filter Cartridges, Compatible with 2.0 K-Cup Pod Coffee Makers, 6 Count",16.99,16.99,4.8,15549,TRUE,FALSE,4K+ bought in past month,,Keurig,https://www.amazon.com/dp/B004JV8ZUS,2025-09-29,40,$2.83,Disposable Coffee Filters,30,https://m.media-amazon.com/images/I/51gWsraLh4L._AC_SL1500_.jpg
B06X16S1HZ,"Affresh Coffee Maker Cleaner, Works with Multi-cup and Single-serve Brewers, 3 Tablets",8.78,8.78,4.5,16157,FALSE,FALSE,5K+ bought in past month,,Affresh,https://www.amazon.com/dp/B06X16S1HZ,2025-09-29,40,$2.93,Coffee & Espresso Machine Cleaning Products,12,https://m.media-amazon.com/images/I/71Ff+DZyiGL._AC_SL1500_.jpg
B07TSQWS3F,"Keurig Brewer Cleanse Kit For Maintenance Includes Descaling Solution & Rinse Pods, Compatible with Keurig Classic/1.0 & 2.0 K-Cup Pod Coffee Makers, 4 Count",14.99,16.99,4.4,9413,FALSE,FALSE,4K+ bought in past month,11.77,Keurig,https://www.amazon.com/dp/B07TSQWS3F,2025-09-29,40,$1.07,Coffee & Espresso Machine Cleaning Products,15,https://m.media-amazon.com/images/I/71shQYA8QuL._AC_SL1500_.jpg
B07JMK6G59,Keurig Compatible Descaling Solution and Keurig Cleaner Pods. Removes Limescale & Cleans Pod Area. Better Tasting & Hotter Coffee. 4 Uses of Descaler & Cleaner.,14.99,14.99,4.2,9041,TRUE,FALSE,1K+ bought in past month,,Caffenu,https://www.amazon.com/dp/B07JMK6G59,2025-09-29,40,$2.22,Coffee & Espresso Machine Cleaning Products,34,https://m.media-amazon.com/images/I/81btgJIEKKL._AC_SL1500_.jpg
B06XH8BLS8,"Keurig Pods Reduces Flavor Carry Over, Compatible Classic/1.0 & 2.0 K-Cup Coffee Makers",6.98,8.79,4.7,4111,TRUE,FALSE,2K+ bought in past month,20.59,Keurig,https://www.amazon.com/dp/B06XH8BLS8,2025-09-29,40,$0.70,Coffee & Espresso Machine Cleaning Products,28,https://m.media-amazon.com/images/I/81r+JsQZUgL._AC_SL1500_.jpg
B09LVYZZKS,"Quick & Clean 4-Pack of Cleaning Cups with Descaler Bundle (2 Total Uses) - 2.0 Compatible, Descaling Solution for Keurig, Nespresso, Ninja, Delonghi, All Coffee and Espresso Machines",14.99,14.99,4.4,1795,FALSE,FALSE,1K+ bought in past month,,Quick &amp; Clean,https://www.amazon.com/dp/B09LVYZZKS,2025-09-29,40,$1.87,Coffee & Espresso Machine Cleaning Products,48,https://m.media-amazon.com/images/I/81wFzpIZdQL._AC_SL1500_.jpg
B08M4GYGSQ,"Keurig Compatible Cleaning Pods. 8 Rinse Pods Cleaner Kit. Eco Friendly, Removes Stale Coffee Residue & Stains. Keurig 1.0 & 2.0 Coffee Makers.",9.99,9.99,4.4,7618,TRUE,FALSE,1K+ bought in past month,,Caffenu,https://www.amazon.com/dp/B08M4GYGSQ,2025-09-29,40,$8.92,Coffee & Espresso Machine Cleaning Products,53,https://m.media-amazon.com/images/I/71ygVgKY+HL._AC_SL1500_.jpg
B07FZXDKXF,"Essential Values Compatible with Keurig Descaling Solution Rinse Pods 10-Pack - Descaler for Coffee Machines, Pot Kit - Coffee Maker Cleaner Filter Pods",9.99,9.99,4.3,1894,TRUE,FALSE,500+ bought in past month,,Essential Values,https://www.amazon.com/dp/B07FZXDKXF,2025-09-29,40,$1.00,Coffee & Espresso Machine Cleaning Products,111,https://m.media-amazon.com/images/I/71DS8u+sujL._AC_SL1500_.jpg
B07V3946XL,"Keurig 3-Month Brewer Maintenance Kit Includes Descaling Solution, Water Filter Cartridges & Rinse Pods, Compatible Classic/1.0 & 2.0 K-Cup Coffee Makers, 7 Count",10.99,21.99,4.5,35418,True,False,10K+ bought in past month,50.02,Keurig,https://www.amazon.com/dp/B07V3946XL,2025-10-06,41,N/A,Coffee & Espresso Machine Cleaning Products,3,https://m.media-amazon.com/images/I/71soCLQA9rL._AC_SL1500_.jpg
B074CK3QSH,"Quick & Clean [6-Pack] Keurig Cleaning Pods - K Cup Cleaner Pod For Keurig - 2.0 Coffee Machine Compatible, Removes Stains, Non-Toxic and Eco-Friendly",9.99,9.99,4.5,60740,True,False,10K+ bought in past month,,Quick &amp; Clean,https://www.amazon.com/dp/B074CK3QSH,2025-10-06,41,$1.67,Coffee & Espresso Machine Cleaning Products,4,https://m.media-amazon.com/images/I/81unHNQy5aL._AC_SL1500_.jpg
B004JV8ZUS,"Keurig Water Filter Refill Cartridges, Replacement Water Filter Cartridges, Compatible with 2.0 K-Cup Pod Coffee Makers, 6 Count",16.99,,4.8,15584,True,False,4K+ bought in past month,,Keurig,https://www.amazon.com/dp/B004JV8ZUS,2025-10-06,41,$2.83,Disposable Coffee Filters,21,https://m.media-amazon.com/images/I/51gWsraLh4L._AC_SL1500_.jpg
B06X16S1HZ,"Affresh Coffee Maker Cleaner, Works with Multi-cup and Single-serve Brewers, 3 Tablets",8.78,8.78,4.5,16177,False,False,5K+ bought in past month,,Affresh,https://www.amazon.com/dp/B06X16S1HZ,2025-10-06,41,$2.93,Coffee & Espresso Machine Cleaning Products,12,https://m.media-amazon.com/images/I/71Ff+DZyiGL._AC_SL1500_.jpg
B07TSQWS3F,"Keurig Brewer Cleanse Kit For Maintenance Includes Descaling Solution & Rinse Pods, Compatible with Keurig Classic/1.0 & 2.0 K-Cup Pod Coffee Makers, 4 Count",14.99,16.99,4.4,9441,False,False,4K+ bought in past month,11.77,Keurig,https://www.amazon.com/dp/B07TSQWS3F,2025-10-06,41,$1.07,Coffee & Espresso Machine Cleaning Products,13,https://m.media-amazon.com/images/I/71shQYA8QuL._AC_SL1500_.jpg
B07JMK6G59,Keurig Compatible Descaling Solution and Keurig Cleaner Pods. Removes Limescale & Cleans Pod Area. Better Tasting & Hotter Coffee. 4 Uses of Descaler & Cleaner.,14.99,14.99,4.2,9057,True,False,1K+ bought in past month,,Caffenu,https://www.amazon.com/dp/B07JMK6G59,2025-10-06,41,$2.22,Coffee & Espresso Machine Cleaning Products,25,https://m.media-amazon.com/images/I/81btgJIEKKL._AC_SL1500_.jpg
B06XH8BLS8,"Keurig Pods Reduces Flavor Carry Over, Compatible Classic/1.0 & 2.0 K-Cup Coffee Makers",6.98,8.79,4.7,4130,True,False,2K+ bought in past month,20.59,Keurig,https://www.amazon.com/dp/B06XH8BLS8,2025-10-06,41,$0.70,Coffee & Espresso Machine Cleaning Products,31,https://m.media-amazon.com/images/I/81r+JsQZUgL._AC_SL1500_.jpg
B09LVYZZKS,"Quick & Clean 4-Pack of Cleaning Cups with Descaler Bundle (2 Total Uses) - 2.0 Compatible, Descaling Solution for Keurig, Nespresso, Ninja, Delonghi, All Coffee and Espresso Machines",14.99,14.99,4.4,1800,False,False,1K+ bought in past month,,Quick &amp; Clean,https://www.amazon.com/dp/B09LVYZZKS,2025-10-06,41,$1.87,Coffee & Espresso Machine Cleaning Products,47,https://m.media-amazon.com/images/I/81wFzpIZdQL._AC_SL1500_.jpg
B08M4GYGSQ,"Keurig Compatible Cleaning Pods. 8 Rinse Pods Cleaner Kit. Eco Friendly, Removes Stale Coffee Residue & Stains. Keurig 1.0 & 2.0 Coffee Makers.",9.99,9.99,4.4,7629,True,False,900+ bought in past month,,Caffenu,https://www.amazon.com/dp/B08M4GYGSQ,2025-10-06,41,$8.92,Coffee & Espresso Machine Cleaning Products,56,https://m.media-amazon.com/images/I/71ygVgKY+HL._AC_SL1500_.jpg
B07FZXDKXF,"Essential Values Compatible with Keurig Descaling Solution Rinse Pods 10-Pack - Descaler for Coffee Machines, Pot Kit - Coffee Maker Cleaner Filter Pods",9.99,9.99,4.3,1904,True,False,600+ bought in past month,,Essential Values,https://www.amazon.com/dp/B07FZXDKXF,2025-10-06,41,$1.00,Coffee & Espresso Machine Cleaning Products,91,https://m.media-amazon.com/images/I/71DS8u+sujL._AC_SL1500_.jpg
B07V3946XL,"Keurig 3-Month Brewer Maintenance Kit Includes Descaling Solution, Water Filter Cartridges & Rinse Pods, Compatible Classic/1.0 & 2.0 K-Cup Coffee Makers, 7 Count",10.44,21.99,4.5,35461,True,False,20K+ bought in past month,52.52,Keurig,https://www.amazon.com/dp/B07V3946XL,2025-10-08,41,N/A,Coffee & Espresso Machine Cleaning Products,1,https://m.media-amazon.com/images/I/71soCLQA9rL._AC_SL1500_.jpg
B074CK3QSH,"Quick & Clean [6-Pack] Keurig Cleaning Pods - K Cup Cleaner Pod For Keurig - 2.0 Coffee Machine Compatible, Removes Stains, Non-Toxic and Eco-Friendly",9.99,9.99,4.5,60762,True,False,10K+ bought in past month,,Quick &amp; Clean,https://www.amazon.com/dp/B074CK3QSH,2025-10-08,41,$1.67,Coffee & Espresso Machine Cleaning Products,4,https://m.media-amazon.com/images/I/51H506LNgkL._AC_.jpg
B004JV8ZUS,"Keurig Water Filter Refill Cartridges, Replacement Water Filter Cartridges, Compatible with 2.0 K-Cup Pod Coffee Makers, 6 Count",16.99,,4.8,15595,True,False,5K+ bought in past month,,Keurig,https://www.amazon.com/dp/B004JV8ZUS,2025-10-08,41,$2.83,Disposable Coffee Filters,26,https://m.media-amazon.com/images/I/51gWsraLh4L._AC_SL1500_.jpg
B06X16S1HZ,"Affresh Coffee Maker Cleaner, Works with Multi-cup and Single-serve Brewers, 3 Tablets",8.78,8.78,4.5,16185,False,False,5K+ bought in past month,,Affresh,https://www.amazon.com/dp/B06X16S1HZ,2025-10-08,41,$2.93,Coffee & Espresso Machine Cleaning Products,13,https://m.media-amazon.com/images/I/71Ff+DZyiGL._AC_SL1500_.jpg
B07TSQWS3F,"Keurig Brewer Cleanse Kit For Maintenance Includes Descaling Solution & Rinse Pods, Compatible with Keurig Classic/1.0 & 2.0 K-Cup Pod Coffee Makers, 4 Count",14.99,16.99,4.4,9442,False,False,4K+ bought in past month,11.77,Keurig,https://www.amazon.com/dp/B07TSQWS3F,2025-10-08,41,$1.07,Coffee & Espresso Machine Cleaning Products,15,https://m.media-amazon.com/images/I/71shQYA8QuL._AC_SL1500_.jpg
B07JMK6G59,Keurig Compatible Descaling Solution and Keurig Cleaner Pods. Removes Limescale & Cleans Pod Area. Better Tasting & Hotter Coffee. 4 Uses of Descaler & Cleaner.,14.99,14.99,4.2,9063,True,False,2K+ bought in past month,,Caffenu,https://www.amazon.com/dp/B07JMK6G59,2025-10-08,41,$2.22,Coffee & Espresso Machine Cleaning Products,26,https://m.media-amazon.com/images/I/81JMAc1NaFL._AC_SL1500_.jpg
B06XH8BLS8,"Keurig Pods Reduces Flavor Carry Over, Compatible Classic/1.0 & 2.0 K-Cup Coffee Makers",6.98,8.79,4.7,4135,True,False,2K+ bought in past month,20.59,Keurig,https://www.amazon.com/dp/B06XH8BLS8,2025-10-08,41,$0.70,Coffee & Espresso Machine Cleaning Products,31,https://m.media-amazon.com/images/I/81r+JsQZUgL._AC_SL1500_.jpg
B09LVYZZKS,"Quick & Clean 4-Pack of Cleaning Cups with Descaler Bundle (2 Total Uses) - 2.0 Compatible, Descaling Solution for Keurig, Nespresso, Ninja, Delonghi, All Coffee and Espresso Machines",14.99,14.99,4.5,1803,False,False,1K+ bought in past month,,Quick &amp; Clean,https://www.amazon.com/dp/B09LVYZZKS,2025-10-08,41,$1.87,Coffee & Espresso Machine Cleaning Products,52,https://m.media-amazon.com/images/I/81wFzpIZdQL._AC_SL1500_.jpg
B08M4GYGSQ,"Keurig Compatible Cleaning Pods. 8 Rinse Pods Cleaner Kit. Eco Friendly, Removes Stale Coffee Residue & Stains. Keurig 1.0 & 2.0 Coffee Makers.",9.99,9.99,4.5,7634,True,False,1K+ bought in past month,,Caffenu,https://www.amazon.com/dp/B08M4GYGSQ,2025-10-08,41,$8.92,Coffee & Espresso Machine Cleaning Products,57,https://m.media-amazon.com/images/I/71ygVgKY+HL._AC_SL1500_.jpg
B07FZXDKXF,"Essential Values Compatible with Keurig Descaling Solution Rinse Pods 10-Pack - Descaler for Coffee Machines, Pot Kit - Coffee Maker Cleaner Filter Pods",13.99,13.99,4.3,1905,False,False,700+ bought in past month,,Essential Values,https://www.amazon.com/dp/B07FZXDKXF,2025-10-08,41,$1.40,Coffee & Espresso Machine Cleaning Products,88,https://m.media-amazon.com/images/I/71DS8u+sujL._AC_SL1500_.jpg
B07V3946XL,"Keurig 3-Month Brewer Maintenance Kit Includes Descaling Solution, Water Filter Cartridges & Rinse Pods, Compatible Classic/1.0 & 2.0 K-Cup Coffee Makers, 7 Count",10.99,21.99,4.5,35463.0,True,False,20K+ bought in past month,50.02,Keurig,https://www.amazon.com/dp/B07V3946XL,2025-10-09,41,N/A,Coffee & Espresso Machine Cleaning Products,1,https://m.media-amazon.com/images/I/71soCLQA9rL._AC_SL1500_.jpg
B074CK3QSH,"Quick & Clean [6-Pack] Keurig Cleaning Pods - K Cup Cleaner Pod For Keurig - 2.0 Coffee Machine Compatible, Removes Stains, Non-Toxic and Eco-Friendly",9.99,9.99,4.5,60762.0,True,False,10K+ bought in past month,,Quick &amp; Clean,https://www.amazon.com/dp/B074CK3QSH,2025-10-09,41,$1.67,Coffee & Espresso Machine Cleaning Products,4,https://m.media-amazon.com/images/I/51H506LNgkL._AC_.jpg
B004JV8ZUS,"Keurig Water Filter Refill Cartridges, Replacement Water Filter Cartridges, Compatible with 2.0 K-Cup Pod Coffee Makers, 6 Count",16.99,17.99,4.8,15595.0,True,False,5K+ bought in past month,5.56,Keurig,https://www.amazon.com/dp/B004JV8ZUS,2025-10-09,41,$2.83,Disposable Coffee Filters,29,https://m.media-amazon.com/images/I/51gWsraLh4L._AC_SL1500_.jpg
B06X16S1HZ,"Affresh Coffee Maker Cleaner, Works with Multi-cup and Single-serve Brewers, 3 Tablets",8.78,8.78,4.5,16185.0,False,False,5K+ bought in past month,,Affresh,https://www.amazon.com/dp/B06X16S1HZ,2025-10-09,41,$2.93,Coffee & Espresso Machine Cleaning Products,8,https://m.media-amazon.com/images/I/71Ff+DZyiGL._AC_SL1500_.jpg
B07TSQWS3F,"Keurig Brewer Cleanse Kit For Maintenance Includes Descaling Solution & Rinse Pods, Compatible with Keurig Classic/1.0 & 2.0 K-Cup Pod Coffee Makers, 4 Count",14.99,16.99,4.4,9443.0,False,False,4K+ bought in past month,11.77,Keurig,https://www.amazon.com/dp/B07TSQWS3F,2025-10-09,41,$1.07,Coffee & Espresso Machine Cleaning Products,17,https://m.media-amazon.com/images/I/71shQYA8QuL._AC_SL1500_.jpg
B07JMK6G59,Keurig Compatible Descaling Solution and Keurig Cleaner Pods. Removes Limescale & Cleans Pod Area. Better Tasting & Hotter Coffee. 4 Uses of Descaler & Cleaner.,14.99,14.99,4.2,9063.0,True,False,2K+ bought in past month,,Caffenu,https://www.amazon.com/dp/B07JMK6G59,2025-10-09,41,$2.22,Coffee & Espresso Machine Cleaning Products,25,https://m.media-amazon.com/images/I/81JMAc1NaFL._AC_SL1500_.jpg
B06XH8BLS8,"Keurig Pods Reduces Flavor Carry Over, Compatible Classic/1.0 & 2.0 K-Cup Coffee Makers",8.79,17.99,4.7,4134.0,True,False,2K+ bought in past month,51.14,Keurig,https://www.amazon.com/dp/B06XH8BLS8,2025-10-09,41,$0.88,Coffee & Espresso Machine Cleaning Products,22,https://m.media-amazon.com/images/I/81r+JsQZUgL._AC_SL1500_.jpg
B09LVYZZKS,,,,,,,,,,,,2025-10-09,41,N/A,Not Available,Not Available,
B08M4GYGSQ,"Keurig Compatible Cleaning Pods. 8 Rinse Pods Cleaner Kit. Eco Friendly, Removes Stale Coffee Residue & Stains. Keurig 1.0 & 2.0 Coffee Makers.",9.99,9.99,4.5,7634.0,True,False,1K+ bought in past month,,Caffenu,https://www.amazon.com/dp/B08M4GYGSQ,2025-10-09,41,$8.92,Coffee & Espresso Machine Cleaning Products,58,https://m.media-amazon.com/images/I/71ygVgKY+HL._AC_SL1500_.jpg
B07FZXDKXF,"Essential Values Compatible with Keurig Descaling Solution Rinse Pods 10-Pack - Descaler for Coffee Machines, Pot Kit - Coffee Maker Cleaner Filter Pods",13.99,13.99,4.3,1905.0,False,False,700+ bought in past month,,Essential Values,https://www.amazon.com/dp/B07FZXDKXF,2025-10-09,41,$1.40,Coffee & Espresso Machine Cleaning Products,87,https://m.media-amazon.com/images/I/71DS8u+sujL._AC_SL1500_.jpg
B07V3946XL,"Keurig 3-Month Brewer Maintenance Kit Includes Descaling Solution, Water Filter Cartridges & Rinse Pods, Compatible Classic/1.0 & 2.0 K-Cup Coffee Makers, 7 Count",10.99,21.99,4.5,35473,True,False,20K+ bought in past month,50.02,Keurig,https://www.amazon.com/dp/B07V3946XL,2025-10-10,41,N/A,Coffee & Espresso Machine Cleaning Products,1,https://m.media-amazon.com/images/I/71soCLQA9rL._AC_SL1500_.jpg
B074CK3QSH,"Quick & Clean [6-Pack] Keurig Cleaning Pods - K Cup Cleaner Pod For Keurig - 2.0 Coffee Machine Compatible, Removes Stains, Non-Toxic and Eco-Friendly",9.99,9.99,4.5,60768,True,False,10K+ bought in past month,,Quick &amp; Clean,https://www.amazon.com/dp/B074CK3QSH,2025-10-10,41,$1.67,Coffee & Espresso Machine Cleaning Products,4,https://m.media-amazon.com/images/I/51H506LNgkL._AC_.jpg
B004JV8ZUS,"Keurig Water Filter Refill Cartridges, Replacement Water Filter Cartridges, Compatible with 2.0 K-Cup Pod Coffee Makers, 6 Count",16.99,16.99,4.8,15597,True,False,5K+ bought in past month,,Keurig,https://www.amazon.com/dp/B004JV8ZUS,2025-10-10,41,$2.83,Disposable Coffee Filters,29,https://m.media-amazon.com/images/I/51gWsraLh4L._AC_SL1500_.jpg
B06X16S1HZ,"Affresh Coffee Maker Cleaner, Works with Multi-cup and Single-serve Brewers, 3 Tablets",8.78,8.78,4.5,16188,False,False,5K+ bought in past month,,Affresh,https://www.amazon.com/dp/B06X16S1HZ,2025-10-10,41,$2.93,Coffee & Espresso Machine Cleaning Products,9,https://m.media-amazon.com/images/I/71Ff+DZyiGL._AC_SL1500_.jpg
B07TSQWS3F,"Keurig Brewer Cleanse Kit For Maintenance Includes Descaling Solution & Rinse Pods, Compatible with Keurig Classic/1.0 & 2.0 K-Cup Pod Coffee Makers, 4 Count",14.99,16.99,4.4,9446,False,False,4K+ bought in past month,11.77,Keurig,https://www.amazon.com/dp/B07TSQWS3F,2025-10-10,41,$1.07,Coffee & Espresso Machine Cleaning Products,16,https://m.media-amazon.com/images/I/71shQYA8QuL._AC_SL1500_.jpg
B07JMK6G59,Keurig Compatible Descaling Solution and Keurig Cleaner Pods. Removes Limescale & Cleans Pod Area. Better Tasting & Hotter Coffee. 4 Uses of Descaler & Cleaner.,14.99,14.99,4.2,9064,True,False,2K+ bought in past month,,Caffenu,https://www.amazon.com/dp/B07JMK6G59,2025-10-10,41,$2.22,Coffee & Espresso Machine Cleaning Products,22,https://m.media-amazon.com/images/I/81JMAc1NaFL._AC_SL1500_.jpg
B06XH8BLS8,"Keurig Pods Reduces Flavor Carry Over, Compatible Classic/1.0 & 2.0 K-Cup Coffee Makers",6.98,8.79,4.7,4136,True,False,2K+ bought in past month,20.59,Keurig,https://www.amazon.com/dp/B06XH8BLS8,2025-10-10,41,$0.70,Coffee & Espresso Machine Cleaning Products,27,https://m.media-amazon.com/images/I/81r+JsQZUgL._AC_SL1500_.jpg
B09LVYZZKS,"Quick & Clean 4-Pack of Cleaning Cups with Descaler Bundle (2 Total Uses) - 2.0 Compatible, Descaling Solution for Keurig, Nespresso, Ninja, Delonghi, All Coffee and Espresso Machines",14.99,14.99,4.5,1803,False,False,1K+ bought in past month,,Quick &amp; Clean,https://www.amazon.com/dp/B09LVYZZKS,2025-10-10,41,$1.87,Coffee & Espresso Machine Cleaning Products,55,https://m.media-amazon.com/images/I/81wFzpIZdQL._AC_SL1500_.jpg
B08M4GYGSQ,"Keurig Compatible Cleaning Pods. 8 Rinse Pods Cleaner Kit. Eco Friendly, Removes Stale Coffee Residue & Stains. Keurig 1.0 & 2.0 Coffee Makers.",9.99,9.99,4.5,7635,True,False,1K+ bought in past month,,Caffenu,https://www.amazon.com/dp/B08M4GYGSQ,2025-10-10,41,$8.92,Coffee & Espresso Machine Cleaning Products,57,https://m.media-amazon.com/images/I/71ygVgKY+HL._AC_SL1500_.jpg
B07FZXDKXF,"Essential Values Compatible with Keurig Descaling Solution Rinse Pods 10-Pack - Descaler for Coffee Machines, Pot Kit - Coffee Maker Cleaner Filter Pods",13.99,13.99,4.3,1905,False,False,700+ bought in past month,,Essential Values,https://www.amazon.com/dp/B07FZXDKXF,2025-10-10,41,$1.40,Coffee & Espresso Machine Cleaning Products,110,https://m.media-amazon.com/images/I/71DS8u+sujL._AC_SL1500_.jpg
B07V3946XL,"Keurig 3-Month Brewer Maintenance Kit Includes Descaling Solution, Water Filter Cartridges & Rinse Pods, Compatible Classic/1.0 & 2.0 K-Cup Coffee Makers, 7 Count",10.99,21.99,4.5,35491,True,False,20K+ bought in past month,50.02,Keurig,https://www.amazon.com/dp/B07V3946XL,2025-10-12,41,N/A,Coffee & Espresso Machine Cleaning Products,1,https://m.media-amazon.com/images/I/71soCLQA9rL._AC_SL1500_.jpg
B074CK3QSH,"Quick & Clean [6-Pack] Keurig Cleaning Pods - K Cup Cleaner Pod For Keurig - 2.0 Coffee Machine Compatible, Removes Stains, Non-Toxic and Eco-Friendly",9.99,25.69,4.5,60785,True,False,10K+ bought in past month,61.11,Quick &amp; Clean,https://www.amazon.com/dp/B074CK3QSH,2025-10-12,41,$1.67,Coffee & Espresso Machine Cleaning Products,4,https://m.media-amazon.com/images/I/51H506LNgkL._AC_.jpg
B004JV8ZUS,"Keurig Water Filter Refill Cartridges, Replacement Water Filter Cartridges, Compatible with 2.0 K-Cup Pod Coffee Makers, 6 Count",16.99,,4.8,15601,True,False,5K+ bought in past month,,Keurig,https://www.amazon.com/dp/B004JV8ZUS,2025-10-12,41,$2.83,Disposable Coffee Filters,28,https://m.media-amazon.com/images/I/51gWsraLh4L._AC_SL1500_.jpg
B06X16S1HZ,"Affresh Coffee Maker Cleaner, Works with Multi-cup and Single-serve Brewers, 3 Tablets",8.78,8.78,4.5,16190,False,False,5K+ bought in past month,,Affresh,https://www.amazon.com/dp/B06X16S1HZ,2025-10-12,41,$2.93,Coffee & Espresso Machine Cleaning Products,10,https://m.media-amazon.com/images/I/71Ff+DZyiGL._AC_SL1500_.jpg
B07TSQWS3F,"Keurig Brewer Cleanse Kit For Maintenance Includes Descaling Solution & Rinse Pods, Compatible with Keurig Classic/1.0 & 2.0 K-Cup Pod Coffee Makers, 4 Count",14.99,16.99,4.4,9449,False,False,4K+ bought in past month,11.77,Keurig,https://www.amazon.com/dp/B07TSQWS3F,2025-10-12,41,$1.07,Coffee & Espresso Machine Cleaning Products,13,https://m.media-amazon.com/images/I/71shQYA8QuL._AC_SL1500_.jpg
B07JMK6G59,Keurig Compatible Descaling Solution and Keurig Cleaner Pods. Removes Limescale & Cleans Pod Area. Better Tasting & Hotter Coffee. 4 Uses of Descaler & Cleaner.,14.99,14.99,4.2,9070,True,False,2K+ bought in past month,,Caffenu,https://www.amazon.com/dp/B07JMK6G59,2025-10-12,41,$2.22,Coffee & Espresso Machine Cleaning Products,21,https://m.media-amazon.com/images/I/81JMAc1NaFL._AC_SL1500_.jpg
