category,date,week,rank,asin,product_title,product_price,product_star_rating,product_num_ratings,product_url,product_photo,rank_change_label,pct_rank,pct_price,pct_rating,pct_num_ratings,is_new,is_removed,status
industrial/3013599011,2025-09-16,38,18,B00JERVY5A,"Sodium Thiosulfate, Fine Crystals, 99.5% min., 500 Grams (1.1 lb.)",18.95,4.7,445,https://www.amazon.com/dp/B00JERVY5A,"https://images-na.ssl-images-amazon.com/images/I/617hXRA+YKL._AC_UL900_SR900,600_.jpg",,,,,,True,False,new
industrial/3013599011,2025-09-16,38,19,B07JVP9QDR,"ALDON Innovating Science Potassium Permanganate, 100g - Reagent Grade - The Curated Chemical Collection",20.99,4.6,539,https://www.amazon.com/dp/B07JVP9QDR,"https://images-na.ssl-images-amazon.com/images/I/71X-SPpCuKL._AC_UL900_SR900,600_.jpg",,,,,,True,False,new
industrial/3013599011,2025-09-16,38,20,B0DVS5Z8KK,"2% Methylene Blue Trihydrate USP 2200 mg, 3.75 oz USA Produced Pharmaceutical Grade Glass Bottle and Glass Dropper.",46.99,4.3,1014,https://www.amazon.com/dp/B0DVS5Z8KK,"https://images-na.ssl-images-amazon.com/images/I/71JUlW85SDL._AC_UL900_SR900,600_.jpg",,,,,,True,False,new
industrial/3013599011,2025-09-16,38,21,B07JM4NH1S,"ALDON Innovating Science Gram's Iodine Solution, 1 fl oz (30mL) - The Curated Chemical Collection",9.99,4.6,140,https://www.amazon.com/dp/B07JM4NH1S,"https://images-na.ssl-images-amazon.com/images/I/71WyMTVD3FL._AC_UL900_SR900,600_.jpg",,,,,,True,False,new
industrial/3013599011,2025-09-16,38,22,B07SN7NSHP,Hanna Instruments HI774-25 Phosphate Ultra Low Range Checker HC Reagents (25 Tests) by wwG Store,19.99,4.7,325,https://www.amazon.com/dp/B07SN7NSHP,"https://images-na.ssl-images-amazon.com/images/I/41l36La1ipL._AC_UL900_SR900,600_.jpg",,,,,,True,False,new
industrial/3013599011,2025-09-16,38,23,B0002IXIY0,TAYLOR TECHNOLOGIES INC R-0012-A REAGENT HARDNESS 3/4 OZ,6.11,4.6,229,https://www.amazon.com/dp/B0002IXIY0,"https://images-na.ssl-images-amazon.com/images/I/51mdGNCMoJL._AC_UL900_SR900,600_.jpg",,,,,,True,False,new
industrial/3013599011,2025-09-16,38,24,B003MS3ABS,Taylor Replacement Reagents R-0600-A-DB Orthotolidine - 3/4 Ounces,6.46,4.6,268,https://www.amazon.com/dp/B003MS3ABS,"https://images-na.ssl-images-amazon.com/images/I/61frw1az3zL._AC_UL900_SR900,600_.jpg",,,,,,True,False,new
industrial/3013599011,2025-09-16,38,25,B0FGNG5YX6,"ZODENIS Supreme Methylene Blue Capsules, 1% USP Grade Quality Third Party Tested, Ultimate Brain Boost Tablets Better Than Li",22.99,4.4,24,https://www.amazon.com/dp/B0FGNG5YX6,"https://images-na.ssl-images-amazon.com/images/I/714Ehgs63gL._AC_UL900_SR900,600_.jpg",,,,,,True,False,new
industrial/3013599011,2025-09-16,38,26,B07JDCCPXH,"ALDON Innovating Science Potassium Permanganate Powder, 500g - Reagent-Grade - The Curated Chemical Collection",39.99,4.8,354,https://www.amazon.com/dp/B07JDCCPXH,"https://images-na.ssl-images-amazon.com/images/I/71vCIEOPhxL._AC_UL900_SR900,600_.jpg",,,,,,True,False,new
industrial/3013599011,2025-09-16,38,27,B0FFVJRLNW,Methylene Blue 5% Solution 3.4 Fl Oz - 100 ml | Highest Concentration | Ultra High Purity | USP Pharma Grade Ingredients - Th,27.7,4.4,8,https://www.amazon.com/dp/B0FFVJRLNW,"https://images-na.ssl-images-amazon.com/images/I/61s4zFgcuKL._AC_UL900_SR900,600_.jpg",,,,,,True,False,new
industrial/3013599011,2025-09-16,38,28,B07D54F53W,"Sodium Chloride (Salt), High Purity Crystals, 500 Grams (1.1 lb.) - ACS",16.89,4.9,28,https://www.amazon.com/dp/B07D54F53W,"https://images-na.ssl-images-amazon.com/images/I/61VQ+0mINML._AC_UL900_SR900,600_.jpg",,,,,,True,False,new
industrial/3013599011,2025-09-16,38,29,B003TP9HHA,"LaMotte 7037-G Liquid Reagent, pH Indicator, 1 oz.",11.24,4.6,127,https://www.amazon.com/dp/B003TP9HHA,"https://images-na.ssl-images-amazon.com/images/I/51MzNlj4ZdL._AC_UL900_SR900,600_.jpg",,,,,,True,False,new
